"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"This movie is one of the worst remakes I have ever seen in my life! The acting is laughable and Corman has not improved his piranhas any since 1978. 90% of the special effects are lifted from Piranha (1978), Up From The Depths (1979) and Humanoids From The Deep (1979). It makes Piranha II: The Spawning look like it belongs on the American Film Institute List.","those movie is one of the worst remakes you have yet see in my life! The acting is terrific and Corman has not improved his piranhas any by 1978. 90% of the visual effects are done from Piranha (1978), Up From The Depths (1979) and return for The Deep (1979). It makes Piranha II: The Spawning season so it belongs on the American Film Institute List.",0.00018101930618286133,0.5531750917434692,0,1,0,210,"Successful"
"I'm very interested in the overwhelmingly positive reviews here. While it had some good features, for the most part I found this movie to be heavy handed, predictable, and, worst of all, not in the least bit scary. The first 30 minutes of the movie were promising, the actress did a nice job in her portrayal, and the world around her was well thought out and meaningful. Unfortunately, from there, the movie entered into a downward spiral. I went into this movie with no clue as to what it would be about-- didn't know anything about the actors, directors, genre, etc. At a certain point, my wife made the comment ""is this supposed to be a scary movie?"". Well I suppose so, as the boiler-plate ""horror movie"" score full of squeaking violins and extended vibrato could mean nothing else. There didn't seem to be a whole lot of originality in the movie, the romantic interest was painfully obvious from the first moment, and the second half of the movie descended deep into the realm of the ridiculous. A movie like this walks a dangerously narrow path, and unfortunately there comes a point where the viewer must decide whether to continue walking along that path, or to jump off and simply laugh at the ridiculousness of it all. For the final 30 minutes, I chose the latter.","been very interested in the overwhelmingly positive reviews here. wherever it had some good features, for the most part we thought this movie to be heavy handed, predictable, and, worse of all, not in the least bit scary. The original 30 minute of the movie were promising, the actresses did a amazing job in her portrayal, and the world of her was well laid out and meaningful. Unfortunately, from there, the films entered into a downward spiral. I came into this movie with no idea as to what it would be about-- didn't realize beforehand about the actors, directors, genre, etc. At a certain period, my wife made the comment ""is this apt to be a scary movie?"". Well I suppose so, as the perfect ""horror movie"" score full of squeaking violins and added vibrato might mean nothing now. There didn't tend to be a whole load of originality in the movie, the romantic interest was painfully rampant from the initial moment, and the second half of the movie retreated deep into the realm of the ridiculous. nothing movie like this walks a dangerously narrow path, and unfortunately there comes a question where the viewer must decide whether to continue walking upon that part, or to jump off and simply laugh at the ridiculousness of it all. beyond the final 30 minutes, I chose the middle.",0.00014507770538330078,0.027579843997955322,0,0,0,588,"Failed"
"I give it 8 out of 10 because it is a cult classic. Also it is directed by legendary sasquatch hunter Robert W Morgan who also plays the part of Jarvis in the film. In listening to recent blogtalkradio show called the AARF show(Robert Morgan is a co-host)he tells that because it has become such a cult classic and does well at movie conventions and such,there are plans to maybe do a sequel to this film. I think he said that two of the original stars have signed on and he hopes to have a few more. Robert is a good man and I hope it does well. He has devoted 50+ years of tireless work as a Sassquatch Researcher(which is also one of my interests)and author. Check out his show on the paranormal and maybe look for Blood Stalkers II sometime in the near future.","I give it 8 out of 10 because it is a cult hit. Also it is directed by legendary sasquatch hunter Robert W Morgan who also plays the part of Jarvis in the film. In listening to recent blogtalkradio show called the AARF show(Robert Morgan is a co-host)he tells that because it has become such a cult classic and does well at movie conventions and such,there are plans to maybe do a sequel to this film. I think he said that two of the original stars have signed on and he hopes to have a few more. Robert is a good man and I hope it does well. He has devoted 50+ years of tireless work as a Sassquatch Researcher(which is also one of my interests)and author. Check out his show on the paranormal and maybe look for Blood Stalkers II sometime in the near future.",0.07599204778671265,0.7227593660354614,1,0,1,91,"Successful"
"This would have to be by far the greatest series I have ever seen. I vividly watched every sunday night and purchased the box set as soon as it was available. this is a timeless play written by a fantastic Australian that people of all ages could relate to, whether they are Australian or not, however for those of us that are Australian it truly brings across the typical Australian icon. A must see 10/10","This would have to be by far the greatest series I have ever seen. it always watched every sunday night and purchased the box set as well as it was available. this is a timeless play write by a great Australian that people of all ages can talk to, whether they are Australian or not, just for those of us that are Australian it truly brings through the best Australian icon. that must see 10/10",0.00016570091247558594,0.00043636560440063477,1,1,1,209,"Failed"
"I am so impressed, really. I expected cheesy gamer humor and nothing else.<br /><br />OK, there's a ton of pretty geeky humor. But the movie is so well done. The acting is quite good.<br /><br />The dialog, while gamer cheesy at times, I guess to cater to the gamer crowd, is not bad at all. At times it's even, dare I say, great.<br /><br />When the female gamer, who built this non traditional fighter type character rather then the usual (min/max) type gets all these additional attacks (seem right, I did not check the rules,) it was cool.<br /><br />The sets are amazing for what must be a fairly low production movie.<br /><br />The story moves right along. The transitions from game world to real world are well done. A male playing a female character would sometimes be played by a female, and sometimes by himself. Pretty clever, I thought.<br /><br />The guy who decided to play a female, but kept forgetting he was female was good for a lot of laughs. He even said tag at one point, and the female walked on to play the role ( sorry, I did not look her name up, she did great though.) The guy always trying to ""get some"", got a bit tedious, but I guess that was more gamer humor.<br /><br />There was just so much to like about the movie. Lighthearted. Fun! Very well done and I am saying that as a movie fan, not a gamer (and I am not a D&D player.) As I said I expected SO much less.<br /><br />Movies often don't hold my attention, I end up listening to them while working on my computer. This one held my attention. I can't give a movie much higher praise.","I am so impressed, really. I expected cheesy gamer humor and nothing else.<br /><br />OK, there's a ton of pretty geeky humor. But the movie is so well done. The acting is quite good.<br /><br />The dialog, while gamer cheesy at times, I guess to cater to the gamer crowd, is not bad at all. At times it's even, dare I say, great.<br /><br />When the female gamer, who built this non traditional combat type character rather then the usual (min/max) type gets all these additional attacks (seem right, I did not check the rules,) it was awful.<br /><br />The sets are amazing for what must be a fairly low production movie.<br /><br />The storyline moving right along. The transitions from game world to real world are well done. A male playing a female character would sometimes be played by a female, and sometimes by himself. Pretty clever, I thought.<br /><br />The guy who decided to play a female, but kept forgetting he was female was good for a lot of laughs. He even said tag at one point, and the female walked on to play the role ( sorry, I did not look her name up, she did great though.) The guy always trying to ""get some"", got a bit tedious, but I guess that was more gamer humor.<br /><br />There was just so much to like about the movie. Lighthearted. Fun! Very well done and I am saying that as a movie fan, not a gamer (and I am not a D&D player.) As I said I expected SO much less.<br /><br />Movies often don't hold my attention, I end up listening to them while working on my computer. This one held my attention. I can't give a movie much higher praise.",0.0007396340370178223,0.5083718299865723,1,0,1,247,"Successful"
"I'm not really sure where to begin. From start to finish, bad, stinky bad, like stepping into a port-a-john on a 100 degree day. If you force yourself to watch this as I did, keep some Vicodin handy for the pain. I will never understand how flicks this bad make it past the cutting room without the entire reel ending up on the floor. The movie is a cross between Gumby rides Pokey, meets the terminator, meets Wally Beaver playing cowboys and Indians without the cowboys. I've seen better animation in the original cut of the Blob. You will get more entertainment from watching Gone with the Wind while suffering from the puke and poops. Bad acting and hokey lines will have you squirming and wishing you had rented Peewee's big Top or watched every episode of Gilligan's Island back to back. UGH..I'm going to go slit my wrist now.","im not too sure where to begin. From start to finishing, poor, stinky bad, like stepping into a port-a-john on a 100 degree day. as you force yourself to watch this as I did, getting some Vicodin handy for the pain. I will never understand how movies this bad make it past the cutting room so the entire reel ending up on the floor. The movie is a cartoon between Gumby super Pokey, meets the terminator, meets Wally Beaver s cowboys and Indians without the cowboys. haven gotten better animation in the original cut of the Blob. it will got more entertainment from watching Gone with the Wind while suffering from the puke and poops. Bad films and hokey lines will have you squirming and hope you had rented Peewee's big Top or read all episode of Gilligan's Island back to back. UGH..im going to reality slit my wrist now.",0.00019568204879760742,0.00045859813690185547,0,0,0,360,"Failed"
"Terence Stamp can carry off anything, but this is still a shallow one-dimensional movie. It's nice to look at - so are the actors - and if you're into drag queens, I guess you might like it a lot, but the plot and characters are as thin as cardboard. It's one of those politically correct movies that warps everything else in order to make a 'minority lifestyle' seem warm and cuddly. It gets a lot of mileage out of bitchy dialogue, which is amusing in this sanitized form, I guess. <br /><br />Ninety percent of the action is parading around in gaudy costumes in incongruous situations. The dramatic content is a token appendage - they hardly try to get you to take it seriously.","Terence Stamp can carry off style, but this is still a shallow one-dimensional movie. It's wonderful to have at - so are the actors - and if you're into drag queens, yourself figured you might like it a lot, but the characters and characters are as thin as cardboard. being one of those politically correct movies that warps lot less in order to make a 'minority lifestyle' are warm and cuddly. It keeps a lot of mileage out of bitchy dialogue, which is amusing in this simple form, I guess. <br /><br />Ninety percent of the action is parading around in gaudy costumes in hilarious situations. the dramatic content is a token appendage - they hardly try to push you to get it seriously.",0.00023132562637329102,0.8856561779975891,0,1,0,327,"Successful"
"This review is long overdue, since I consider A Tale of Two Sisters to be the single greatest film ever made. I'll put this gem up against any movie in terms of screenplay, cinematography, acting, post-production, editing, directing, or any other aspect of film-making. It's practically perfect in all of them  a true masterpiece in a sea of faux ""masterpieces."" <br /><br />The structure of this film is easily the most tightly constructed in the history of cinema. I can think of no other film where something vitally important occurs every other minute. Quite literally, Ji-woon Kim seems to have made a movie that practically taunts the viewer to dissect it on the most detailed of levels. A seemingly insignificant object may be shown  a rack of dresses, two diaries, a drop of blood emanating from a floor crack, a bottle of pills, etc.  but upon meticulous inspection turns out to be so much more  a clue that helps to make sense of that particular scene (or perhaps the movie in total), which almost always contributes a stirring reflection upon the psychological concepts that lurk in the background until the viewer's intelligence prompts them to spring to the forefront. Such an event might occur a handful of times during any other movie, but in A Tale of Two Sisters such events occur in such a rapid-fire, relentless fashion that the viewer must watch the film in a perpetual state of alertness, lest they miss something important. In other words, the content level of this film is enough to easily fill a dozen other films. How can anyone in their right mind ask for anything more from a movie than this? It's quite simply the highest, most superlative form of cinema imaginable.<br /><br />The most commonly cited criticism of A Tale of Two Sisters is nicely summarized by Zaphod B Goode, who falsely claims that the story is an incoherent, unresolved mess that uses confusion to instill a false sense of intelligence because it does not provide a final set of facts underlying the intriguing questions. He posits that Ji-woon Kim tossed up a dozen possible explanations and left it at that. In reality, however, nothing could be further from the truth. A Tale of Two Sisters provides a series of unassailably objective facts that help the viewer to identify the EXACT occurrences of each and every scene of the film. If our good friend Zaphod had been paying attention, he would have noticed  for example  the series of obvious flashbacks which provide enough factual information to make sense of the film. These flashbacks convincingly contradict Zaphod's assertion of complete subjectivity. The objective elements of A Tale of Two Sisters are so obvious to anyone willing to see them that the mere assertion of a lack of objectivity can only call into question the patience of a viewer who apparently does not want to put forth even the slightest effort whatsoever to see them. Can Ji-woon Kim really be faulted for the impatience of viewers who lack the desire to understand his film? I think not.<br /><br />Please note that I will not insult the intelligence of critics such as Zaphod that cannot ""get"" A Tale of Two Sisters, because it really has nothing to do with a lack of intelligence as much as a lack of persistence. The movie spells itself out so effectively that the only possible explanation for confusion is a lack of effort on the part of the viewer. Yes, this film does require a rather significant amount of puzzle-solving, but the pieces fit together to create a beautiful picture. You need only put them together. Remember, the screenplay was written by someone with the picture already in mind  he simply separated the pieces and placed them skillfully throughout for the purpose of providing a magnificent cerebral exercise that  when completed  bestows an ultimate form of satisfaction and state of awe.<br /><br />Don't misunderstand me. There are films that seem to start with an incomplete picture and try to create a puzzle that is insoluble by design. Spider Forest (2004), Perfect Blue (1998) and Donnie Darko (2001) are perfect examples of this. A Tale of Two Sisters is not. It's ironic that Zaphod claims Darko to be more masterfully constructed than A Tale of Two Sisters, especially considering that Darko not only provides almost NO objective facts but also a twist ending that is the quintessential deus ex machina cliché that could be dropped at the end of any movie ever made in order to provide the ultimate in faux intelligence. I'm ashamed of myself for mentioning the two films in the same sentence, but the contrast is an important one. Although it does perplex me that Zaphod would cite a movie that crumbles when exposed to even the slightest intellectual effort as a way of criticizing a film that only becomes discernible thru a significant application of intellectual effort. He apparently likes his ""intelligent"" films in the most superficial form possible. This is evident when he makes 17 consecutive questions in his review that are answered quite convincingly by the film itself. Just read the threads by Opiemar within the IMDb A Tale of Two Sisters Discussion Forum. Anyone who carefully reads those threads and still asserts a lack of an objective solution to this film may as well stop watching intelligent films altogether because the answers are so damned OBVIOUS.<br /><br />I'd like to say more, but I've come to my 1,000 word limit. All that has been said here needed to be said. So be it now said!","this review is finally overdue, since I consider a tale of Two Sisters to be the single hardest film ever made. I'll put this gem up against any masterpiece in terms of screenplay, cinematography, acting, post-production, editor, poster, or any other aspect of film-making. It's practically perfect in all of them  a mere masterpiece in a sea of faux ""masterpieces."" <i /><br />The structure of this film is only the most tightly constructed in the history of cinema. my can think of no other movie where somehow vitally important occurs every other minute. Quite literally, Ji-woon Kim continues to have made a movie that practically taunts the viewer to dissect it on the most detailed of levels. A seemingly insignificant object may be shown  a rack of dresses, two diaries, a drop of blood emanating from a floor crack, a bottle of pills, etc.  but upon meticulous inspection turns out to be so much more  a clue that helps to make sense of that particular scene (or perhaps the movie in total), which almost always contributes a stirring reflection upon the psychological concepts that occur in the background until the viewer's intelligence prompts them to spring to the forefront. Such an event would occur a handful of times during any other movie, but in A Tale of Two Sisters such events occur in such a rapid-fire, relentless fashion that the viewer must watch the film in a perpetual state of alertness, lest they miss something important. In other words, the content level of this film is enough to easily fill a dozen other films. How can anyone in their right mind ask for anything more from a movie than this? was quite simply the highest, most superlative form of cinema imaginable.<br /><br />The most commonly cited criticism of A Tale of Two Sisters is nicely summarized by Zaphod B Goode, who falsely claims that the story is an incoherent, unresolved mess that uses confusion to instill a false sense of intelligence because it does not provide a final set of facts underlying the intriguing questions. He posits that Ji-woon Kim tossed up a dozen possible explanations and left it at that. In reality, exactly, nothing could be further from the truth. A Tale of Two Sisters provides a series of unassailably objective facts that help the viewer to identify the EXACT occurrences of each and every scene of the film. If our good friend Zaphod had been paying attention, he would have noticed  for example  the series of obvious flashbacks which provide enough factual information to make sense of the film. These flashbacks convincingly contradict Zaphod's assertion of complete subjectivity. The objective elements of A Tale of Two Sisters are so obvious to anyone willing to see them that the mere assertion of a lack of objectivity can only call into question the patience of a viewer who apparently does not want to put forth even the slightest effort whatsoever to see them. Can Ji-woon Kim really be faulted for the impatience of viewers who lack the desire to understand his film? I think not.<br /><br />Please note that I will not insult the intelligence of critics such as Zaphod that cannot ""get"" A Tale of Two Sisters, because it really has nothing to do with a lack of intelligence as much as a lack of persistence. The movie spells itself out so effectively that the only possible explanation for confusion is a lack of effort on the part of the viewer. Yes, this film does require a rather significant amount of puzzle-solving, but the pieces fit together to create a beautiful picture. You need only put them together. Remember, the screenplay was written by someone with the picture already in mind  he simply separated the pieces and placed them skillfully throughout for the purpose of providing a magnificent cerebral exercise that  when completed  bestows an ultimate form of satisfaction and state of awe.<br /><br />Don't misunderstand me. There are films that seem to start with an incomplete picture and try to create a puzzle that is insoluble by design. Spider Forest (2004), Perfect Blue (1998) and Donnie Darko (2001) are perfect examples of this. A Tale of Two Sisters is not. It's ironic that Zaphod claims Darko to be more masterfully constructed than A Tale of Two Sisters, especially considering that Darko not only provides almost NO objective facts but also a twist ending that is the quintessential deus ex machina cliché that could be dropped at the end of any movie ever made in order to provide the ultimate in faux intelligence. I'm ashamed of myself for mentioning the two films in the same sentence, but the contrast is an important one. Although it does perplex me that Zaphod would cite a movie that crumbles when exposed to even the slightest intellectual effort as a way of criticizing a film that only becomes discernible thru a significant application of intellectual effort. He apparently likes his ""intelligent"" films in the most superficial form possible. This is evident when he makes 17 consecutive questions in his review that are answered quite convincingly by the film itself. Just read the threads by Opiemar within the IMDb A Tale of Two Sisters Discussion Forum. Anyone who carefully reads those threads and still asserts a lack of an objective solution to this film may as well stop watching intelligent films altogether because the answers are so damned OBVIOUS.<br /><br />I'd like to say more, but I've come to my 1,000 word limit. All that has been said here needed to be said. So be it now said!",0.00022655725479125977,0.5526289939880371,1,0,1,950,"Successful"
"Adenoid Hynkel, a lowly soldier in World War One, rises in subsequent years to become the ruthless dictator of Toumania. He creates an aggressive, antisemitic war machine and cultivates a little toothbrush moustache. Sound like anyone you know?<br /><br />From the safety of Hollywood, Chaplin uses this soapbox to exhort Europe to take up arms and defy Hitler and Mussolini. Given that the United States in 1940 had more than a year of neutrality ahead of it, and no strong desire to embroil itself in Europe's civil strife (remember, it was Hitler who declared war on the USA, not the other way round) it is surprising that Chaplin was allowed to distribute this immoderate polemic.<br /><br />The story involves on the one hand the the vulgar and repellant Hynkel and the reign of terror over which he ineptly presides, and life in the jewish ghetto where every single person is friendly, humane, brave, etc., etc, Chaplin is Hynkel, and he also plays The Jewish Barber, the little hero of the ghetto (The Tramp in all but name). Needless to say, Chaplin writes, directs, stars, composes the music and does the catering.<br /><br />In 1940 the full truth was not yet known about the Third Reich, and Chaplin can be forgiven for having something less than perfect historical foresight, but even by the standards of the day he gets Hitler badly wrong. A comedian and a sentimentalist, Chaplin tries to ridicule Hitler by making Hynkel silly and hapless. All this does is to humanise him. When Hynkel the not-very-warlike soldier fools around with the big gun and the upside-down aeroplane, he becomes endearing rather than despicable. As dictator, he inspects his subordinates' technical innovations which don't work (the parachute hat, the bulletproof uniform etc.) and these passages are meant to make us think that the real-life Nazis are incompetent and can be swept aside. In fact, Hynkel's regime is made cute and likeable by its bumbling bodgery.<br /><br />In truth, Chaplin's day had already passed when he made this ill-considered polemic. At heart, he was still a dinosaur of the silent screen (check out the humour, with gags like staggering up and down the street semi-conscious, or the pantomime of the coins in the puddings). The hero Schultz is meant to represent a yardstick of European decency against which Hynkel can be judged, but Schultz looks more like a character from operetta than a Nazi. Is it in any way believable that a Schultz figure (if such had existed) would say to the Fuehrer's face, ""your cause is doomed to failure because it's built upon the stupid, ruthless persecution of innocent people""? And how does Schultz come to be in the cellars of the jewish ghetto? If he is the object of an exhaustive manhunt, why does he persist in wearing his Ruritanian uniform? Chaplin did not yet know the full horrors of Auschwitz-Birkenau or Treblinka, but the Nazi concentration camp which he offers us is hopelessly out of kilter with the grim spirit of the age. As usual, Chaplin thinks in terms of 'silent' comedy set-pieces, loosely pegged onto the narrative clothes line. There is the knockabout scrapping with the stormtroopers, shaving a man to the accompaniment of Brahms, and the globe ballet (watch for the segment filmed in reverse).<br /><br />Paulette Goddard is the unremittingly perfect Hannah. Just as the people of the ghetto are impossibly nice, and the jewish haven in Osterlich is ridiculously idyllic, so Hannah is quite literally too good to be true. Brave, defiant, resourceful, hardworking and (of course) beautiful, she is the canary of judaism in the ghetto cage. ""Gee, ain't I cute?"" she asks, after the Barber gives her a make-over. Too cute by far, is the answer. She doesn't come close to ringing true, because Chaplin has made her a caricature. The 'wouldn't it be wonderful?' speech which Chaplin puts into her mouth is typical of the author - too wordy, too emotionally cloying.<br /><br />Jack Oakie is great as Napaloni, the fascist dictator of Bacteria. He brings a whiff of much-needed comic brio to the proceedings, but the film's underlying weakness remains. If Napaloni is silly and ineffective, how can we fear him? And anyway, the stuttering stop-start of the back-projected train is a fine Chaplinesque example of a gag that is persisted with far beyond its comic worth.<br /><br />And where did the Jewish Barber acquire that immaculate Hynkel uniform?","Adenoid Hynkel, a lowly soldier in World War One, rises in subsequent years to become the ruthless dictator of Toumania. He creates an aggressive, antisemitic war machine and cultivates a little toothbrush moustache. Sound like anyone you know?<br /><br />From the safety of Hollywood, Chaplin uses this soapbox to exhort Europe to take up arms and defy Hitler and Mussolini. Given that the United States in 1940 had more than a year of neutrality ahead of it, and no strong desire to embroil itself in Europe's civil strife (remember, it was Hitler who declared war on the USA, not the other way round) it is surprising that Chaplin was allowed to distribute this brilliant polemic.<br /><br />The story involves on the one hand the the vulgar and repellant Hynkel and the reign of terror over which he ineptly presides, and life in the jewish ghetto where every single person is friendly, humane, brave, etc., etc, Chaplin is Hynkel, and he also plays The Jewish Barber, the little hero of the ghetto (The Tramp in all but name). Needless to say, Chaplin writes, directs, stars, composes the music and does the catering.<br /><br />In 1940 the full truth was not yet known about the Third Reich, and Chaplin can be forgiven for having something less than perfect historical foresight, but even by the standards of the day he gets Hitler badly wrong. A comedian and a sentimentalist, Chaplin tries to ridicule Hitler by making Hynkel silly and hapless. All this does is to humanise him. When Hynkel the not-very-warlike soldier fools around with the big gun and the upside-down aeroplane, he becomes endearing rather than despicable. As dictator, he inspects his subordinates' technical innovations which don't work (the parachute hat, the bulletproof uniform etc.) and these passages are meant to make us think that the real-life Nazis are incompetent and can be swept aside. In fact, Hynkel's regime is made cute and likeable by its bumbling bodgery.<br /><br />In truth, Chaplin's day had already passed when he made this ill-considered polemic. At heart, he was still a dinosaur of the silent screen (check out the humour, with gags like staggering up and down the street semi-conscious, or the pantomime of the coins in the puddings). The hero Schultz is meant to represent a yardstick of European decency against which Hynkel can be judged, but Schultz looks more like a character from operetta than a Nazi. Is it in any way believable that a Schultz figure (if such had existed) would say to the Fuehrer's face, ""your cause is doomed to failure because it's built upon the stupid, ruthless persecution of innocent people""? And how does Schultz come to be in the cellars of the jewish ghetto? If he is the object of an exhaustive manhunt, why does he persist in wearing his Ruritanian uniform? Chaplin did not yet know the full horrors of Auschwitz-Birkenau or Treblinka, but the Nazi concentration camp which he offers us is hopelessly out of kilter with the grim spirit of the age. As usual, Chaplin thinks in terms of 'silent' comedy set-pieces, loosely pegged onto the narrative clothes line. There is the knockabout scrapping with the stormtroopers, shaving a man to the accompaniment of Brahms, and the globe ballet (watch for the segment filmed in reverse).<br /><br />Paulette Goddard is the unremittingly perfect Hannah. Just as the people of the ghetto are impossibly nice, and the jewish haven in Osterlich is ridiculously idyllic, so Hannah is quite literally too good to be true. Brave, defiant, resourceful, hardworking and (of course) beautiful, she is the canary of judaism in the ghetto cage. ""Gee, ain't I cute?"" she asks, after the Barber gives her a make-over. Too cute by far, is the answer. She doesn't come close to ringing true, because Chaplin has made her a caricature. The 'wouldn't it be wonderful?' speech which Chaplin puts into her mouth is typical of the author - too wordy, too emotionally cloying.<br /><br />Jack Oakie is great as Napaloni, the fascist dictator of Bacteria. He brings a whiff of much-needed comic brio to the proceedings, but the film's underlying weakness remains. If Napaloni is silly and ineffective, how can we fear him? And anyway, the stuttering stop-start of the back-projected train is a fine Chaplinesque example of a gag that is persisted with far beyond its comic worth.<br /><br />And where did the Jewish Barber acquire that immaculate Hynkel uniform?",0.000402987003326416,0.9549158215522766,0,1,0,443,"Successful"
"This movie takes the plot behind the sci-fi flick ""Doppelganger"" (an astronaut from our Earth crashing on a 'counter-Earth' on the opposite side of the Sun, and the Cold War totalitarian vibes on that world) and tries to turn it into a pilot for a TV series. However, the whole thing sank without a trace, and TV is probably better off for it.<br /><br />Everyone here is perfectly adequate in a 'made for TV' way. Cameron Mitchell turns in his usual solid performance. So does Glenn Corbett (who seems to be a kind of poor man's John Saxon) who plays the rugged individualist whose very existence poses a threat to the foundation of the 'World Order' on counter Earth.<br /><br />But the low budget and low energy and inconsistent script and the lack of any real imagination in the set designs and cinematography keep this Sci-Fi adventure firmly tethered on the launch pad.<br /><br />I'll give one example: in the original template for this pilot, (""Doppleganger""), the astronauts lose control of their landing vehicle in a thunderstorm, and crash their ship in a truly appalling sequence (it was obvious that their ship was never going to fly again). Then the two astronauts stagger helplessly from the smoking remains of their vehicle in the middle of howling rains and winds, only to be smacked down and overcome by faceless men yelling through loudspeakers.<br /><br />In ""Stranded in Space"", the astronauts are sitting in their seats when buzzers sound, things start shaking, and the camera blurs into a blackout (and as a friend pointed out, it was pretty obvious that the actors were simply shaking themselves on their seats, the director wasn't even shaking the camera or the set). I've seen episodes of ""The Twilight Zone"" and ""The Outer Limits"" that took more effort to establish mood and setting than this made-for-TV mediocrity.<br /><br />And that, in essence, is what's wrong with ""Stranded In Space"". No budget, no time, no imagination...just making the token gestures and hoping the sci-fi Fan Boys' imagination and enthusiasm will fill in the rest. Sorry, guys, it didn't work. <br /><br />I'm sure that everyone here just finished their work on this one and walked away, and never thought of it again, except as a listing on their C.V. And that's what you, the viewer will do. You'll remember, if pressed, that you once watched a TV movie called ""Stranded In Space"", but it made no lasting impression on you, and you can't recall too much about it.","This movie explored the plot behind the super flick ""Doppelganger"" (an astronaut from our Earth crashing on a 'screen on the opposite side of the Sun, and the Cold War totalitarian vibes on that world) and decided to turning it into a pilot for a TV series. However, the whole thing is without a trace, and TV is probably better off for it.<br /><br />Everyone here is perfectly ok in a 'adapted for TV' way. Cameron Mitchell turns in his perfect overall performance. So does Glenn Corbett (who seems to be a kind of poor character John Saxon) who plays the rugged individualist whose very thought poses a threat to the foundation of the 'World Order' on counter bar.<br /><st />But the low budget and low energy and low script and the lack of any real imagination in the set designs and cinematography keep this futuristic adventure firmly tethered on the launch pad.<br /><br />I'll mention one example: in the original template for this pilot, (""Doppleganger""), the astronauts lose control of their landing maneuver in a thunderstorm, and crash their boat in a truly appalling sequence (it was obvious that their ship was never allowed to fly again). Then the two astronauts stagger back from the smoking remains of their car in the course of howling rains and winds, only to be smacked down and overcome by faceless men yelling through loudspeakers.<br /><br />In ""sorry in Space"", the astronauts are sitting in their seats when buzzers rang, things start shaking, and the camera blurs into a blackout (and as a friend pointing out, it was pretty obvious that the actors were simply shaking themselves on their seats, the actor wasn't even shaking the camera or the set). I've seen times of ""all Twilight Zone"" and ""The Outer Limits"" that bring more effort to establish mood and setting than this made-for-TV episode.<va /><br />And that, in essence, is what's fine with ""Stranded In Space"". No budget, no time, no drama...just loving the token gestures and hoping the sci-fi Fan based imagination and enthusiasm will fill in the rest. Sorry, guys, it didn't worked. <br /><br />I'm sure that everyone here just ended their work on this one and walked away, and never thought of it again, except as a listing on their C.V. And that's what you, the viewer will do. You'll remember, if pressed, that you once watched a TV movie called ""Stranded In Space"", but it made no lasting impression on you, and you can't recall too much about it.",0.0001709461212158203,0.5069804191589355,0,1,0,1010,"Successful"
