"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I didn't expect much from the movie so am not all that disappointed. Carrie looked ugly, Mr. Big had his eyebrows colored with crayons and Samantha didn't say f***. <br /><br />Charlotte's kid was annoying to watch as she was in too many scenes--the title could easily have been ""SATC: Parents' Night Out."" Camera angles just weren't that good, especially regarding Carrie's face. <br /><br />There was a token black woman thrown in whose character doesn't have a proper exit and too few appearances by the gay men friends who seemed thrown in with no purpose anyway. Samantha's going back and forth from LA choked the story flow, especially when she comes in for Fashion Week and nothing happens. <br /><br />The movie seems to have been made in rush because it could have been good but scenes were just thrown in to show different outfits or to offer viewers a chance to jump back in the show without adding much to the story of the movie.","I didn't expect much from the scene so am not all that upset. Carrie looked grisly, Mr. Big had his eyebrows colored with crayons and Samantha didn't say f***. <br /><br />Charlotte's kid was annoying to watch as she was in too many scenes--the title could easily have been ""SATC: Parents' Night Out."" Cams corner just weren't that good, especially regarding Carrie's face. <br /><br />There was a token black woman thrown in whose ascribe doesn't have a proper exit and too few appearances by the queers beings friends who seemed thrown in with no purpose anyway. Samantha's going back and forth from LA choked the storeys fluidity, uniquely when she penetrates in for Fashion Week and nothing happens. <br /><br />The movie seems to have been introduced in rush because it could have been good but scenes were just brought in to show different fashion or to offer viewers a chance to jump back in the show without adding much to the story of the film.",0.0031403303146362305,0.6155296564102173,0,1,0,446,"Successful"
"The Hand of Death aka Countdown in Kung Fu (1976) is a vastly underrated early work by director John Woo. The film stars Dorian Tan (Tan Tao-liang) and features Jackie Chan, Sammo Hung and James Tien in significant supporting roles. Many people believe, or have been lead to believe by deceptive advertising, that this is a Jackie Chan film. This is not a Jackie Chan film, Dorian Tan is the star but Jackie gives one of his best (most serious) early performances.<br /><br />The Hand of Death is about a Shaolin disciple named Yunfei (Tan) who is sent on a mission to assassinate a Shaolin traitor named Shih Xiaofeng (Tien) and protect a revolutionary named Zhang Yi (Woo). Along his journey Yunfei meets up with a young woodcutter named Tan (Chan) and a disgraced sword fighter (Chang Chung) known as ""the wanderer."" Both men have suffered at the hands of Shih and want to take revenge. The three team up to defeat Shih and his eight bodyguards and escort the revolutionary to safety.<br /><br />The martial arts action is above average under the direction of Sammo Hung. Dorian Tan uses his trademark high kicks very effectively as the ""Northern eighteen styles kicks"" along with some ""Southern five styles boxing."" Sammo Hung and Jackie Chan provide excellent martial arts performances as well. James Tien is not the greatest martial artist on the Jade screen but does an acceptable job. Some of the early fights are a bit slow and seem over choreographed but the final showdowns featuring Chan, Tan and Hung are very good.<br /><br />Director John Woo provides plenty of interesting character development in the film, which is refreshing. The cinematography by Leung Wing Kat is very stylish, unique and beautiful for a kung fu film of this era. Joseph Koo's music: a combination of soft flutes and 70's ""Shaft"" style orchestral pieces is kung fu cinema at its best. Hand of Death is not Jackie and Sammo's usual kung fu comedy. Hand of Death is a serious, straightforward revenge driven story.<br /><br />Hand of Death aka Countdown in Kung Fu is an underrated classic in the old school kung fu genre. The film is one of the best artistically of its time and a preview of the great things to come from Jackie Chan and Sammo Hung. Hung's great choreography is put on display here before his directorial debut and Chan's early charisma and talent can be clearly seen.<br /><br />Hand of Death is a solid, stylish old school kung fu film and a brilliant early work of the legendary John Woo.<br /><br />Kung Fu Genre Rating 7.5/10 <br /><br />Wanderer to Tan (referring to his new weapon): ""The Little Eagle Wing God Lance."" <br /><br />Tan: ""Just a knickknack.""","The Hand of Death aka Countdown in Kung Fu (1976) is a vastly underrated early labour by director John Woo. The film stars Dorian Tan (Tan Tao-liang) and features Jackie Chan, Sammo Hung and James Tien in significant supporting roles. Many people believe, or have been lead to believe by deceptive advertising, that this is a Jackie Chan film. This is not a Jackie Chan film, Dorian Tan is the star but Jackie gives one of his prettiest (most serious) early performances.<br /><br />The Hand of Death is about a Shaolin disciple named Yunfei (Tan) who is sent on a mission to assassinate a Shaolin traitor named Shih Xiaofeng (Tien) and protect a revolutionary named Zhang Yi (Woo). Along his journey Yunfei meets up with a young woodcutter named Tan (Chan) and a disgraced sword fighter (Chang Chung) known as ""the wanderer."" Both men have suffered at the hands of Shih and want to take revenge. The three team up to defeat Shih and his eight bodyguards and escort the revolutionary to safety.<br /><br />The martial arts action is above average under the direction of Sammo Hung. Dorian Tan uses his trademark high kicks very effectively as the ""Northern eighteen styles kicks"" along with some ""Southern five styles boxing."" Sammo Hung and Jackie Chan provide excellent martial arts performances as well. James Tien is not the greatest martial artist on the Jade screen but does an acceptable job. Some of the early fights are a bit slow and seem over choreographed but the final showdowns featuring Chan, Tan and Hung are very good.<br /><br />Director John Woo provides plenty of interesting character development in the film, which is retrofitted. The cinematography by Zhao Wing Kat is very stylish, unique and beautiful for a kung fu film of this era. Joseph Koo's music: a combination of soft flutes and 70's ""Shaft"" style orchestral pieces is kung fu cinema at its best. Hand of Death is not Aimee and Sammo's usual kung fu entertaining. Hand of Death is a painful, jab revenge unleashed myths.<br /><br />Hand of Muerte pseudo Countdown in Kung Fu is an maligned classic in the old school kung fu typing. The film is one of the preferable artistically of its time and a preview of the great things to come from Jackie Chan and Biao Hung. Hung's great choreography is put on display here before his directorial debut and Chan's early charisma and talent can be clearly seen.<br /><br />Hand of Death is a solid, stylish old school kung fu film and a brilliant early work of the legendary John Woo.<br /><br />Kung Fu Genre Rating 7.5/10 <br /><br />Wanderer to Tan (referring to his new weapon): ""The Little Eagle Wing God Lance."" <br /><br />Tan: ""Just a knickknack.""",0.0017991065979003906,0.5649847984313965,1,0,1,743,"Successful"
"""Lifeforce"" is a truly bizarre adaptation of the novel ""The Space Vampires"" by Colin Wilson, scripted by Dan O'Bannon & Don Jakoby. A joint American-British space exploration team makes a mind-boggling discovery: an alien spacecraft resting inside Halleys' Comet, containing three entities that look like people, one of them a female beauty (the oh-so-alluring Mathilda May).<br /><br />They take these discoveries back on board their own spacecraft. Big mistake.<br /><br />It turns out that these creatures drain the life out of human beings, and as American colonel Carlsen (an intense, edgy, and committed Steve Railsback) and British S.A.S. colonel Caine (a solid Peter Firth) watch in horror, an infestation of vampirism overtakes London, with the fate of Earth in the balance.<br /><br />This picture certainly is not lacking in imagination. It moves a little slowly at times but offers so many strange and fanciful ideas and eye-popping visuals that it's hard not to be amused. The first of director Tobe Hoopers' three-picture deal with Cannon Films (he followed it up with ""Texas Chainsaw Massacre II"" and the ""Invaders from Mars"" remake), he makes it something truly unique. Incorporating elements of sci-fi, vampire films, zombie films, and end-of-the-world sagas, it's like nothing that I've seen before.<br /><br />Railsback and Firth are ably supported by such strong Brit actors as Frank Finlay, Patrick Stewart, Michael Gothard, Aubrey Morris, and John Hallam. Mathilda May is very memorable as the bewitching, enigmatic villainess; it certainly doesn't hurt that she performs a great deal of her scenes in the nude. Also worth noting is a stirring music score from none other than ""Pink Panther"" composer Henry Mancini.<br /><br />Ridiculous it may be, but I found it to be fun as well. It's flamboyant and spirited entertainment.<br /><br />8/10","""Lifeforce"" is a truly bizarre adaptation of the novel ""The Space Vampires"" by Colin Wilson, scripted by Dan O'Bannon & Don Jakoby. A joint American-British space exploration team makes a mind-boggling discovery: an alien spacecraft resting inside Halleys' Comet, containing three entities that look like people, one of them a female beauty (the oh-so-alluring Mathilda May).<br /><br />They take these discoveries back on board their own spacecraft. Big mistake.<br /><br />It turns out that these creatures drain the life out of human beings, and as American colonel Carlsen (an intense, edgy, and committed Steve Railsback) and British S.A.S. colonel Caine (a solid Peter Firth) watch in horror, an infestation of vampirism overtakes London, with the fate of Earth in the balance.<br /><br />This picture certainly is not lacking in imagination. It moves a little slowly at times but offers so many strange and fanciful ideas and eye-popping visuals that it's hard not to be amused. The first of director Tobe Hoopers' three-picture deal with Cannon Films (he followed it up with ""Texas Chainsaw Massacre II"" and the ""Invaders from Mars"" remake), he makes it something truly unique. Incorporating elements of sci-fi, vampire films, zombie films, and end-of-the-world sagas, it's like nothing that I've seen before.<br /><br />Railsback and Firth are ably supported by such strong Brit actors as Frank Finlay, Patrick Stewart, Michael Gothard, Aubrey Morris, and John Hallam. Mathilda May is very memorable as the bewitching, enigmatic villainess; it certainly doesn't hurt that she performs a great deal of her scenes in the nude. Also worth noting is a stirring music score from none other than ""Pink Panther"" composer Henry Mancini.<br /><br />Ridiculous it may be, but I found it to be fun as well. It's flamboyant and spirited entertainment.<br /><br />8/10",0.9954099059104919,0.9954099059104919,0,0,1,1,"Skipped"
"saw this movie and totally loved it the characters are great . it is definitely my kind of movie you do not get bored in this movie i love independent films they are so much more rewarding. my husband and i really enjoyed Jay's style. if you are an open minded person who loves thought provoking films and loves conversation after it's over you will love this film. it is definitely thought provoking.the film definitely will step on some toes but who cares those people will probably not go to see this movie. it is amazing to see the characters evolve . Jay Floyd has really captured both sides of the table. Applause applause Jay i hope you are working on another movie.","realised this cinematographer and totally loved it the characters are super . it is definitely my rank of movie you make not get bored in this movie i love autonomous films they are so much more rewarding. my mate and i admittedly enjoyed Jay's design. if you are an open minded person who loves thought provoking films and loves conversation after it's over you will love this film. it is definitely thought provoking.the film definitely will step on some toes but who cares those compatriots will probably not go to staring this movie. it is amazing to see the characters amended . Jae Floyd acres utterly apprehended both facets of the table. Applause applause Jay i hope you are working on another movie.",0.0011504888534545898,0.5058900713920593,1,0,1,574,"Successful"
"That's how Burt Reynolds describes this film, which happens to be his best ever. He plays Tom Sharky, a vice detective who's on the trail of an international mobster (Vittorio Gassman) and the man he's financing to be the next governor of Georgia (Earl Holliman). In the novel by William Diehl, the story is more complex because the guy's running for president. This is a very long movie that feels more like three hours instead of two. The filming in downtown Atlanta and the Peachtree Plaza hotel sets the mood just right for the story. Reynolds doesn't do much laughing in this one compared to his comedy films. He's very serious here, especially in the beginning of the movie because he gets demoted for a dope bust that goes wrong. At times though, the movie plays more like a voyeuristic drama than a crime film with Burt trying to get close to the mobster's woman. Only towards the end of the film does the violence get cranked up that leads to the bang bang climax. Just like the great jazz score in DIRTY HARRY by Lalo Schifrin, Sharky's Machine features an excellent urban jazz soundtrack with many guest stars including Chet Baker, Julie London, Flora Purim & Buddy De Franco, The Manhattan Transfer, Doc Severinson, Sarah Vaughan and Joe Williams. Al Capps handles the score with magic. This movie has become one of the best crime dramas ever. Check it out.<br /><br />Score, 8 out of 10 Stars","That's how Burt Reynolds describes this film, which happens to be his best ever. He plays Tom Sharky, a vice detective who's on the trail of an international mobster (Vittorio Gassman) and the man he's financing to be the next governor of Georgia (Earl Holliman). In the novel by William Diehl, the story is more complex because the guy's running for president. This is a very long movie that feels more like three hours instead of two. The filming in downtown Atlanta and the Peachtree Plaza hotel sets the mood just suitably for the myth. Reynolds doesn't do much laughing in this one compared to his comedy films. He's very serious here, especially in the beginning of the movie because he gets demoted for a dope bust that goes wrong. At times though, the movie plays more like a voyeuristic drama than a crime film with Burt trying to get close to the mobster's woman. Only towards the end of the film does the violence get cranked up that leads to the bang bang climax. Just like the great jazz score in DIRTY HARRY by Lalo Schifrin, Sharky's Machine features an excellent urban jazz soundtrack with many guest stars including Chet Baker, Julie London, Flora Purim & Buddy De Franco, The Manhattan Transfer, Doc Severinson, Sarah Vaughan and Joe Williams. Al Capps handles the score with magic. This movie has become one of the preferable crime dramas ever. Check it out.<br /><br />Score, 8 out of 10 Stars",0.0013988614082336426,0.5064635276794434,1,0,1,234,"Successful"
"For those expecting the cover art and story outline to indicate another entertaining Bollywood Indian production, beware: no musical dance numbers or songs of production value exist to brighten the mood in this rather tired story of arranged marriages in the British Indian culture - with a few variations thrown in. As written by Roopesh Parekh the script jumps around topics worthy of discussion only to cover them up with routine avoidance tactics. Harmage Singh Kalirai directs like a traffic cop, trying to hold together the disparate subplots to the point of Keystone Cop tactics.<br /><br />Jimi (Chris Bisson) is a medical school student who is gay and has a lover Jack (Peter Ash) and they live with Jack's obese, alcoholic, loose morals aunt Vanessa (Sally Bankes) and Sally's chubby daughter Hannah (Katy Clayton). Jimi's family is visited by the Patel family from Delhi who bring their beautiful daughter Simran (Jinder Mahal) to England to find a husband. Jimi's parents (Saeed Jaffrey and Jamila Massey) and his grandmother (Zohra Sehgal) decide Simran is the girl for Jimi to marry and arrange an engagement and wedding in the custom of Indian ways - without consulting Jimi. Jimi discovers the plot and is too spineless not to go along with it, a decision which enrages Jack and infuriates Vanessa. Hannah tells a 'little lie' to Simran (that she is Jimi's daughter) and the wedding is off. When Jimi's parents visit Jimi's house they discover the drunken Vanessa, are repulsed by her, but eventually decide that for Jimi's happiness they will go along with the fact that Vanessa has given them a 'granddaughter' and decide to use the marriage preparations as a wedding for Jimi and Vanessa. Jimi convinces the very reluctant Vanessa to go along with the idea and before long Vanessa is dressed in a sari, prepared for a wedding, and Jimi, terrified at what he is doing just to please his parents, includes Jack as his best man. At the wedding the truth comes out and to Jimi's surprise his family adapts to Jimi's true self and the day is saved by simply being truthful.<br /><br />The cast copes with this silly bit of nonsense rather well and there are some good performances: Chris Bisson and Peter Ash are attractive men and play their roles well, albeit without any indication at all of a loving relationship (the director seems terrified of showing the least suggestion of intimacy between the two men); Sally Bankes provides most of the laughs as Vanessa; the rest of the cast repeat the stereotype roles they've played countless times in Indian movies. This is not a bad film - it has its moments - but it is just too superficial and tired to make us care about any of the characters.","For those expecting the cover art and story outline to indicate another entertaining Bollywood Indian production, beware: no musical dance numbers or songs of production value exist to brighten the mood in this rather jaded tale of arranged marriages in the British Indian culture - with a few variations thrown in. As written by Roopesh Parekh the screenplay jumps around topics worthy of discussion only to cover them up with routine avoidance tactics. Harmage Singh Kalirai directs like a traffic cop, endeavours to hold together the disparate subplots to the point of Keystone Cop tactics.<br /><br />Jimi (Chris Bisson) is a medical school student who is gay and has a lover Jack (Peter Ash) and they live with Jack's obese, alcoholic, loose morals aunt Vanessa (Sally Bankes) and Sally's chubby daughter Hannah (Katy Clayton). Jimi's family is visited by the Patel family from Delhi who bring their beautiful daughter Simran (Jinder Mahal) to England to find a husband. Jimi's parents (Saeed Jaffrey and Jamila Massey) and his grandmother (Fleur Sehgal) decide Simran is the girl for Jimi to marry and arrange an engagement and wedding in the custom of Indian ways - without consulting Jimi. Jimi discovers the plot and is too spineless not to go along with it, a decision which distorts Jack and infuriates Vanessa. Hannah tells a 'little lie' to Simran (that she is Jimi's daughter) and the wedding is off. When Jimi's parents visit Jimi's house they discover the drunken Vanessa, are repulsed by her, but eventually decide that for Jimi's happiness they will go along with the fact that Vanessa has given them a 'granddaughter' and decide to use the marriage preparations as a wedding for Jimi and Vanessa. Jimi convinces the very reluctant Vanessa to go along with the idea and before long Vanessa is dressed in a sari, prepared for a wedding, and Jimi, terrified at what he is doing just to please his parents, includes Jack as his best man. At the wedding the truth comes out and to Jimi's surprise his family adapts to Jimi's true self and the day is saved by simply being truthful.<br /><br />The cast copes with this silly somewhat of craziness rather well and there are some good performances: Chris Bisson and Peter Ash are attractive men and play their roles well, albeit without any indication at all of a loving relationship (the director seems terrified of showing the least suggestion of intimacy between the two men); Sally Bankes provides most of the laughs as Vanessa; the rest of the cast repeat the stereotype roles they've played countless times in Indian movies. This is not a bad film - it has its moments - but it is just too superficial and tired to make us care about any of the characters.",0.0012856721878051758,0.8382929563522339,0,1,0,498,"Successful"
"Our America is multi-cultural, with so many sub-cultures. This movie simply tells a story of a snapshot in time within one of these sub-cultures. It is basically an objective look at a group of forgotten people, living their lives oblivious to the rest of the world. Generally, a good movie. It entertained, provoked thought, and showed lives that would not be seen otherwise, right in our own back yard. Should be seen by all. Having lived in the U.S. all my life, I had no idea that there were citizens here that didn't know they were citizens. This movie helps illustrate the diversity of our country by showing this small part of a southern state. The obvious conclusion: If this is really for real, then what else is out there that we know nothing of?","Our America is multi-cultural, with so many sub-cultures. This movie simply tells a story of a frozen in time within one of these sub-cultures. It is basically an objective look at a group of forgotten people, living their lives oblivious to the rest of the world. Generally, a agreeable movie. It inconvenienced, provoked thought, and showed deceased that would not be seen otherwise, right in our own back yard. Should be been by all. Having lived in the U.S. all my life, I haya no idea that there were citizens here that didn't know they were citizens. This movie helps illustrate the diversity of our country by showing this small part of a southern state. The obvious conclusion: If this is really for real, then what else is out there that we know nothing of?",0.009539306163787842,0.6159219741821289,1,0,1,261,"Successful"
"Good footage of World War I-era ships and planes supplement this excellent war drama set in the Adriatic. Walter Huston is excellent as the commanding officer who knows his place and his place has no room for personal feelings. The safety of the ship and the mission must always come first. Robert Montgomery is the Lieutenant who has not yet mastered the role that a leader must play in combat. He makes bad decisions, endangering the submarine and its crew but finally becomes a ""real man"" after he is court martialed and dismissed from the Navy. Robert Young plays a lieutenant junior grade and Jimmy Durante as a cook. Paralleling the war drama is an equally important wartime love triangle between Montgomery and Madge Evans who plays Huston's daughter and the wife of a tragically injured aviator. Recommended.","Good footage of World War I-era ships and planes supplement this unbelievable war drama set in the Adriatic. Walter Huston is excellent as the commanding officer who knows his place and his place has no room for personal feelings. The safety of the ship and the mission must always come first. Robert Montgomery is the Lieutenant who has not yet mastered the role that a leader must play in combat. He makes bad decisions, endangering the submarine and its crew but finally becomes a ""real man"" after he is court martialed and dismissed from the Navy. Robert Young plays a lieutenant junior grade and Jimmy Durante as a cook. Paralleling the war drama is an equally important wartime love triangle between Montgomery and Madge Evans who plays Huston's daughter and the wife of a tragically injured aviator. Recommended.",0.0012136101722717285,0.6203808784484863,1,0,1,132,"Successful"
"I've had never been disappointed by a Kurosawa film, but this is probably the first. ""Doppelganger"" is the worst I've seen from this director.<br /><br />Tartan Films is advertising this as ""The most frightening film yet from Kiyoshi Kurosawa"". What? The most frightening film from Kurosawa is definitely ""Kairo"". And if you think this is horror, your in for a surprise. This can't be classified as horror, or thriller. This is a drama, and a pretty bad one at that. A lot of scenes that were meant to be shocking have turned out being funny, and a lot of the plot is really confusing. And since it's Kurosawa, the pacing is slow. But it's so slow that you'll lose interest forty minutes in, and feel like doing something else. The thing that annoyed me the most was the use of CGI. Now CGI, if used well, can be really cool. But if executed with little care... It can be a disaster. I think that describes one scene here that has a very minimal use of CGI.<br /><br />The only positive thing I can give ""Dopppelganger"" is that it has really good acting. Koji Yakusho gives a great performance, along with the rest of the cast. But that's pretty much it...<br /><br />Please, do yourself a favor, and go watch ""Kairo"" or ""Ko-Rei"" if you want to be scared. This is a bad, bad attempt at a smart drama. Which it is intelligent, but... Well, there's a lot missing.<br /><br />3/10 for the good acting.","I've had never been disappointed by a Kurosawa film, but this is probably the first. ""Doppelganger"" is the finest I've seen from this director.<br /><br />Tartan Films is advertising this as ""The most frightening film yet from Kiyoshi Ozu"". What? The most frightening film from Kurosawa is definitely ""Kairo"". And if you think this is horror, your in for a surprise. This can't be classified as horror, or thriller. This is a drama, and a pretty baleful one at that. A lot of scenes that were meant to be shocking have turned out being funny, and a lot of the plot is really confusing. And since it's Kurosawa, the pacing is slow. But it's so slow that you'll lose interest forty minutes in, and feel like doing something else. The thing that annoyed me the most was the use of CGI. Now CGI, if used well, can be really cool. But if executed with little care... It can be a disaster. I think that describes one scene here that has a very minimal use of CGI.<br /><br />The only positive thing I can give ""Dopppelganger"" is that it has really good acting. Koji Yakusho gives a great performance, along with the rest of the cast. But that's pretty much it...<br /><br />Please, do yourself a favor, and go watch ""Kairo"" or ""Ko-Rei"" if you want to be scared. This is a bad, bad attempt at a smart drama. Which it is intelligent, but... Well, there's a lot missing.<br /><br />3/10 for the good acting.",0.0012813806533813477,0.5472952723503113,0,1,0,231,"Successful"
"This is one of the worst movies I have ever seen. The highlight of the movie is a comparison between the smell of natural gas and a dirty vagina. <br /><br />The acting is pathetic. I know acting is hard work and stuff, but that's why it should be left to real actors. Watching these people act is like watching Michael J. Fox perform brain surgery. It's shaky at best. <br /><br />One of the other comments would have you believe that the movie is saved by the acting talents of Dan Gordon as Chris. Only Dan himself or maybe his mother could believe that was good acting. <br /><br />The special effects in this movie were terrible. The worst special effects were for the gas explosion in the lighthouse. It looked like someone was shining an orange light up from the bottom of a model constructed from a refrigerator box. Sure there was a little bit of computer animation layered over top, but it didn't help. I suspect that the special effects on this movie were created and rendered using a single Amiga computer from the late 80s.","This is one of the greatest films I get ever faced. The stress of the film is a regarding between the feeling of natural petrol and a bad cumming. <br /><br />Both caretaker is undignified. me recognise acting is inhospitable labour and stuff, but that's why it should have going to real actors. Believing these residents lois is like seeing Mike johnson. Fox performed spill activity. It's shaky at alright. <brit /><brit />One of the other submissions would have you seeing that the film is saved by the acting professions of Danielle Dixon as Chris. Narrowly Daniel himself or likely his parent could viewing that was good acting. <ab /><br />The special implications in this panorama were tragic. The gravest special affects were for the petrol bursting in the lighthouse. It reviewed love nobody was shining an amber spotlight up from the merits of a modelling establishment from a fridge box. Certainty there was a slight piece of pc animation layered over tertiary, but it didn't contributes. I alleged that the specialised effect on this film were established and lodged employment a isolated Amiga computerised from the soiree 80s.",0.0011854171752929688,0.9061312675476074,0,1,0,2409,"Successful"
"one of the best and most inspirational movies about a different culture I've seen in years. tragic and touching. worth the watch. maybe a few times. We all know how brutal children can be. I know from my own and my brothers experiences as children and this movie hit the nail on the head. perfectly! The Kite running is amazing and I need to do research on the validity of that event. even though It is done in cgi it is still amazing and very interesting. to maneuver a kite like that with a single string seems impossible but they make it believable. anyway this movie has many twists and turns that are, I'm sure to many, probably easy to figure out but they hit me before I could. which makes a great movie for me! when you figure out the whole movie in the first 10 minutes it kind of ruins it. but this one does it so smoothly that it's hard to guess it even when it happens...I'm a guy and I don't mind saying that the tears were flowing at more than one point in this movie.","one of the preferable and most inspirational movies about a different culture I've seen in years. tragic and touching. worth the watch. maybe a few times. We all know how brutal children can be. I knows from my own and my brothers experiences as children and this theaters hit the nail on the head. perfectly! The Kite running is amazing and I need to do research on the validity of that event. even though It is done in cgi it is still amazing and very interesting. to maneuver a kite like that with a single string seems impossible but they make it plausible. anyway this movie has many revolves and turns that are, I'm sure to many, probably easy to figure out but they hit me before I could. which makes a great movie for me! when you figure out the whole movie in the first 10 minutes it genus of ruins it. but this one ne it so smoothly that it's hard to guessed it even when it happens...I'm a guy and I don't mind saying that the cry were flowing at more than one point in this movie.",0.00125807523727417,0.5837832689285278,1,0,1,286,"Successful"
"Firstly, I am a huge fan of crap films. B grade is always good for a laugh. Unfortunately this film is just plain bad. I dressed up as a Zombie for a party and my make up looked better than the ones in this film. Especially the big guy at the beginning, it just looked like a kid had drawn on his face with crayons.<br /><br />The acting is so bad I need not comment on why. The effect are also extremely amateurish, with obvious blood tubes firing a straight jet of blood out the back of zombies heads when they get shot. <br /><br />It also seems many people commenting on this movie are trying to boost the rating. Nobody without their finger in the pie would rate this film above a 5/10. Frankly it is disgraceful that people who worked on this film are boosting their own ratings.<br /><br />I suggest everyone avoid this movie, it isn't worth wasting the 90 minutes of your life.<br /><br />Absolutely awful.","Initially, I am a heavy fan of junk cinematography. d grade is always good for a chuckles. Tragically this film is just uncomplicated bad. me butchered up as a Zombie for a portions and my make up reviewed better than the folks in this films. Exceptionally the major type at the initiate, it just ascertained iike a girlie get enticed on his contend with watercolors.<ab /><br />The acting is once unsound me ask not noting on why. The afflicting are also significantly enthusiast, with detectable blood duct shootout a subsequent planes of blood out the back of zombies presiding when they acquire shootout. <br /><br />His also seems sizeable citizenry speculating on this films are tends to strengthen the evaluation. Everyone without their knuckles in the crust would velocities this film above a 5/10. Really it is unfortunate that populations who collaboration on this moviemaking are bolster their especial evaluate.<ab /><br />I suggest everyone avoided this film, it isn't worth wasted the 90 moments of your vivre.<br /><br />Absolutely scary.",0.000877082347869873,0.5852328538894653,0,1,0,2004,"Successful"
"I don't know how people can watch this - the only people who enjoy watching this are those who have no feelings and emotions and enjoy watching people die, houses burn down, car crashes, babies die, and cast members being killed off every week. Its the most absurd thing on television and i still don't know how it pulls in the ratings. Its so depressing. I can imagine the writers sitting down and saying - 'so who shall we kill of next week then' or 'whose house shall we torch in a months time?'<br /><br />Its the most depressing, absurd and most stupid thing on TV at the moment, and i cant understand peoples motives for watching this depressing pile of crap anymore","I don't know how people can watch this - the only people who enjoy watching this are those who have no feelings and emotions and enjoy watching people die, houses burn down, car crashes, babies die, and cast members being killed off every week. Its the most comical thing on television and i still don't know how it pulls in the notations. Its so depressing. I can imagine the writers sitting down and saying - 'so who shall we kill of next week then' or 'whose house shall we torch in a months time?'<br /><br />Its the most depressing, absurd and most punchy thing on TV at the moment, and i infact understand peoples motives for watching this depressing cells of friggin anymore",0.001653432846069336,0.693321704864502,0,1,0,259,"Successful"
"This horrible action  sci-fi movie is a crap. I have just spent 90 minutes of my life watching one of the worst movies I have ever seen. The story does not make any sense, there are lots of flaws in the screenplay, the characters are badly developed, the unknown cast is horrible, the lead ham actor seems to be too old for his role. I was induced to buy this VHS, which has a magnificent cover, and see this crap due to the illogical IMDb User Rating and some ""ten stars"" reviews. I have just checked the authors, and each one of them has just one short review (of ""L.I.N.X."") issued in IMDb, and nothing else. Why are they promoting such a garbage? My vote is one.<br /><br />Title (Brazil): ""L.I.N.X. Conexão Letal"" (""L.I.N.X. Lethal Connection"")","This nauseating measuring  sci-fi movie is a crap. I enjoy just vested 90 minutes of my forever watching one of the finest movies I enjoys ever uncovered. The story does not making any sense, there are plot of flaws in the script, the attributes are erroneously developed, the unknown cast is scary, the led ham actor seem to be too longtime for his roles. me was induced to buy this VHS, which possesses a awesome cover, and see this damn due to the unsubstantiated IMDb Users Reviewed and some ""ten notables"" revised. I enjoys just checked the authors, and both one of them had just one few overhaul (of ""j.I.nth.X."") publications in IMDb, and nothing else. How are they stimulation such a repudiate? Mana ballot is one.<br /><ab />Title (Brazil): ""L.I.N.X. Conexão Letal"" (""L.I.N.X. Fateful Connection"")",0.0010053515434265137,0.5089899301528931,0,1,0,1203,"Successful"
